42504927,highway,traffic_signals,regular
42504927,traffic_signals,signal,regular
42505389,highway,traffic_signals,regular
42507216,railway,switch,regular
42508006,highway,traffic_signals,regular
42508200,highway,traffic_signals,regular
42508805,highway,traffic_signals,regular
42508933,highway,traffic_signals,regular
42508933,traffic_signals,signal,regular
42512330,highway,traffic_signals,regular
42512330,crossing,traffic_signals,regular
42512641,highway,traffic_signals,regular
42512752,highway,traffic_signals,regular
42512797,highway,traffic_signals,regular
42512797,crossing,traffic_signals,regular
42512836,highway,traffic_signals,regular
42512923,highway,traffic_signals,regular
42514105,highway,traffic_signals,regular
42514162,highway,traffic_signals,regular
42515050,highway,traffic_signals,regular
42516741,highway,traffic_signals,regular
42519058,highway,traffic_signals,regular
42519058,crossing,traffic_signals,regular
42519420,highway,traffic_signals,regular
42520454,highway,traffic_signals,regular
42520492,highway,traffic_signals,regular
42520492,crossing,traffic_signals,regular
42530739,highway,traffic_signals,regular
42531940,highway,traffic_signals,regular
42533780,highway,traffic_signals,regular
42719798,highway,traffic_signals,regular
42724976,highway,traffic_signals,regular
42725346,highway,traffic_signals,regular
42726881,ref,8E,regular
42726881,highway,motorway_junction,regular
42728296,ref,1,regular
42728296,exit_to,Bruckner Boulevard to I-95 (Cross Bronx Expressway); I-278 (Bruckner Expressway),regular
42728296,highway,motorway_junction,regular
42731010,highway,traffic_signals,regular
42732035,highway,traffic_signals,regular
42739178,highway,traffic_signals,regular
42741279,highway,traffic_signals,regular
42741873,highway,traffic_signals,regular
42742646,highway,traffic_signals,regular
42742646,traffic_signals,signal,regular
42743468,highway,traffic_signals,regular
42745376,highway,traffic_signals,regular
42745376,traffic_signals,signal,regular
42753396,highway,traffic_signals,regular
42753429,highway,traffic_signals,regular
42763131,highway,traffic_signals,regular
42769585,highway,crossing,regular
42772052,highway,turning_circle,regular
42773543,highway,traffic_signals,regular
42774298,highway,traffic_signals,regular
42778520,highway,traffic_signals,regular
42791890,highway,traffic_signals,regular
42795247,highway,traffic_signals,regular
42797681,barrier,lift_gate,regular
42798750,highway,traffic_signals,regular
42801650,highway,traffic_signals,regular
42802052,highway,traffic_signals,regular
42804992,highway,traffic_signals,regular
42806430,barrier,lift_gate,regular
42807431,highway,traffic_signals,regular
42807431,traffic_signals,signal,regular
42807781,highway,traffic_signals,regular
42811847,highway,stop,regular
42815807,highway,traffic_signals,regular
42818490,highway,traffic_signals,regular
42818542,highway,traffic_signals,regular
42819236,highway,traffic_signals,regular
42823931,highway,traffic_signals,regular
42823962,highway,traffic_signals,regular
42823995,highway,traffic_signals,regular
42824149,highway,traffic_signals,regular
42824633,highway,traffic_signals,regular
42825022,highway,stop,regular
42825544,highway,traffic_signals,regular
42825865,highway,traffic_signals,regular
42825906,highway,traffic_signals,regular
42826016,highway,traffic_signals,regular
42826064,highway,traffic_signals,regular
42826763,highway,stop,regular
42826890,highway,traffic_signals,regular
42831003,highway,traffic_signals,regular
42833009,highway,traffic_signals,regular
42833250,highway,traffic_signals,regular
42833340,highway,traffic_signals,regular
42834164,highway,traffic_signals,regular
42834164,traffic_signals,signal,regular
42835547,highway,traffic_signals,regular
42835593,highway,traffic_signals,regular
42835775,highway,traffic_signals,regular
42835775,traffic_signals,signal,regular
42839076,highway,traffic_signals,regular
42841012,name,Laurelton,regular
42841012,image,https://upload.wikimedia.org/wikipedia/commons/5/56/Laurelton_LIRR_Station_Staircase.jpg,regular
42841012,owner,Metropolitan Transit Authority,regular
42841012,train,yes,regular
42841012,network,Long Island Rail Road,regular
42841012,railway,station,regular
42841012,operator,Long Island Rail Road,regular
42841012,wikipedia,en:Laurelton (LIRR station),regular
42841012,start_date,1907-04,regular
42841012,wheelchair,yes,regular
42841012,public_transport,station,regular
42841312,highway,traffic_signals,regular
42841312,traffic_signals,signal,regular
42841511,highway,crossing,regular
42841760,highway,traffic_signals,regular
42843038,highway,turning_circle,regular
42844397,highway,traffic_signals,regular
42846281,highway,traffic_signals,regular
42846335,highway,traffic_signals,regular
42847133,highway,traffic_signals,regular
42849240,highway,stop,regular
42852331,highway,traffic_signals,regular
42852372,highway,traffic_signals,regular
42856527,highway,traffic_signals,regular
42856569,highway,traffic_signals,regular
42856729,highway,traffic_signals,regular
42856792,highway,traffic_signals,regular
42859209,highway,traffic_signals,regular
42860591,highway,traffic_signals,regular
42862938,highway,traffic_signals,regular
42864606,highway,traffic_signals,regular
42865836,highway,traffic_signals,regular
42866652,highway,traffic_signals,regular
42868356,source,Yahoo,regular
42868356,highway,turning_circle,regular
42868955,highway,traffic_signals,regular
42870992,highway,traffic_signals,regular
42870992,traffic_signals,signal,regular
42871339,highway,traffic_signals,regular
42871444,highway,traffic_signals,regular
42871656,highway,traffic_signals,regular
42873930,highway,turning_circle,regular
42874059,highway,traffic_signals,regular
42874087,highway,traffic_signals,regular
42874192,highway,traffic_signals,regular
42874954,highway,traffic_signals,regular
42875008,highway,traffic_signals,regular
42875051,highway,traffic_signals,regular
42875103,highway,traffic_signals,regular
42875103,traffic_signals,signal,regular
42876788,highway,traffic_signals,regular
42877856,highway,traffic_signals,regular
42883005,highway,traffic_signals,regular
42885963,railway,switch,regular
42888633,highway,traffic_signals,regular
42895509,highway,traffic_signals,regular
42896532,highway,traffic_signals,regular
42899428,highway,traffic_signals,regular
42900665,highway,traffic_signals,regular
42901600,highway,crossing,regular
42904775,highway,traffic_signals,regular
42908922,highway,stop,regular
42912417,highway,traffic_signals,regular
42919158,highway,traffic_signals,regular
42920892,highway,traffic_signals,regular
42921656,highway,traffic_signals,regular
42923772,highway,traffic_signals,regular
42926618,highway,traffic_signals,regular
42938230,highway,turning_circle,regular
42943716,highway,traffic_signals,regular
42945225,highway,traffic_signals,regular
42945613,source,Microsoft Bing orbital imagery,regular
42947180,noref,yes,regular
42947180,highway,motorway_junction,regular
42949429,highway,turning_circle,regular
42955522,highway,traffic_signals,regular
42955701,source,Microsoft Bing orbital imagery,regular
42962786,highway,turning_circle,regular
42963921,highway,traffic_signals,regular
42964647,highway,turning_circle,regular
42965051,highway,turning_circle,regular
42965539,highway,traffic_signals,regular
42965584,highway,traffic_signals,regular
42965719,source,Microsoft Bing orbital imagery,regular
42965719,highway,traffic_signals,regular
42966191,highway,stop,regular
42968978,highway,traffic_signals,regular
42970072,name,Tottenville,regular
42970072,network,Staten Island Railway,regular
42970072,railway,station,regular
42970072,wheelchair,yes,regular
42973190,highway,traffic_signals,regular
42975342,highway,turning_circle,regular
42975527,highway,turning_circle,regular
42978374,highway,traffic_signals,regular
42978374,crossing,traffic_signals,regular
42988493,highway,traffic_signals,regular
42988630,highway,traffic_signals,regular
42989402,highway,traffic_signals,regular
42990474,highway,traffic_signals,regular
42990897,highway,traffic_signals,regular
42992313,highway,traffic_signals,regular
43000929,highway,traffic_signals,regular
43000929,crossing,traffic_signals,regular
43002184,highway,traffic_signals,regular
43017489,highway,traffic_signals,regular
43019887,highway,turning_circle,regular
43021297,crossing,unmarked,regular
43021297,highway,crossing,regular
43023441,highway,turning_circle,regular
43023940,highway,turning_circle,regular
43025971,highway,traffic_signals,regular
60007350,barrier,entrance,regular
60650054,ref,7,regular
60650054,highway,motorway_junction,regular
60915901,ref,10,regular
60915901,highway,motorway_junction,regular
61271722,highway,traffic_signals,regular
61275600,highway,traffic_signals,regular
62915514,highway,traffic_signals,regular
62945957,ref,11,regular
62945957,highway,motorway_junction,regular
69727886,highway,crossing,regular
75431720,source,tiger:boundaries,regular
75431853,source,tiger:boundaries,regular
75431890,source,tiger:boundaries,regular
75431939,source,tiger:boundaries,regular
75434298,source,tiger:boundaries,regular
75438025,source,tiger:boundaries,regular
75439428,source,tiger:boundaries,regular
83893451,highway,turning_loop,regular
83899786,ref,13,regular
83899786,highway,motorway_junction,regular
83916624,highway,traffic_signals,regular
83916624,traffic_signals,signal,regular
83925178,highway,turning_circle,regular
83927754,highway,turning_loop,regular
83943233,highway,traffic_signals,regular
83943233,traffic_signals,signal,regular
83949016,highway,traffic_signals,regular
83949016,traffic_signals,signal,regular
83954992,highway,turning_loop,regular
83959356,highway,traffic_signals,regular
83959356,traffic_signals,signal,regular
83963473,highway,turning_loop,regular
83976383,highway,traffic_signals,regular
84004310,highway,turning_loop,regular
84004478,highway,traffic_signals,regular
84004478,traffic_signals,signal,regular
84009471,highway,turning_circle,regular
84032521,highway,turning_circle,regular
84036522,highway,turning_circle,regular
84066304,highway,turning_loop,regular
84067495,name,Greenwich,regular
84067495,railway,station,regular
84067495,operator,Metro-North Railroad,regular
84067495,platforms,2,regular
91474615,highway,traffic_signals,regular
96152360,ref,9A,regular
96152360,highway,motorway_junction,regular
96160970,created_by,Merkaartor 0.12,regular
103082998,ref,4A,regular
103082998,exit_to,I-895 south (Sheridan Expressway); Triboro Bridge,regular
103082998,highway,motorway_junction,regular
103097287,highway,traffic_signals,regular
103100169,highway,motorway_junction,regular
